Brawler,Adjusted Win Rate,Use Rate,Mode,Wins Recorded,Star Player Rate,metric.pickRate,metric.trophyChange,Win Rate
LUMI,0.745849556696798,0.04825223412326448,gemGrab,18212,0.41660764134827716,0.04752739146879264,7.081117811942581,0.7588017165951418
OLLIE,0.7256063379443349,0.012125878432312245,gemGrab,4539,0.27799292810237414,0.011760559057254259,6.462739772534374,0.764270079137902
ASH,0.7075917040741263,0.014792866108852897,gemGrab,5254,0.33681318681318684,0.014416041410474997,5.243400944706863,0.7217032967032967
FINX,0.7037861497407866,0.014400494434654463,gemGrab,5494,0.37616335602166967,0.014255643147528778,7.200084901655583,0.7631615502153076
TARA,0.6958424460826733,0.025336442040622124,gemGrab,8819,0.22391027680559974,0.024895394589627976,4.837600644122383,0.7014794782055361
JANET,0.6878527237951897,0.01945115067237807,gemGrab,6613.5,0.25814221384438163,0.018909172998437602,4.889372083156555,0.6925856110587496
MR. P,0.6795832387417611,0.01836674924111289,gemGrab,6365.000000000001,0.20135771378517464,0.018085399203553315,4.8294306958162245,0.6969232453739188
CARL,0.6792243851790828,0.02036930133581818,gemGrab,6942.5,0.28742811818362085,0.01997255407500698,4.499599679743795,0.6883303589133453
RUFFS,0.6739208900488786,0.007783188947461684,gemGrab,2708,0.18671218487394958,0.0075406985839407675,5.144568690095847,0.7111344537815126
MEEPLE,0.6679284654491414,0.01177193052396728,gemGrab,4138,0.28321143051539377,0.011641745529145948,5.8153285937229064,0.7038612008845042
BUSTER,0.6573855216303804,0.009768503549670248,gemGrab,3303,0.2953647890251507,0.009526864728818023,4.686002522068096,0.6865516524631053
GUS,0.6560876382176903,0.010954130914239243,gemGrab,3635,0.23507057546145493,0.01094272593877539,4.41188336695397,0.6577994933043793
CHESTER,0.6556876786572958,0.028425310843536677,gemGrab,9264.5,0.28208223847738084,0.02788355482155198,4.104097771387491,0.6579433278886443
GENE,0.6451472413567836,0.012375621087662604,gemGrab,3971.9999999999995,0.16930096138178263,0.012152643700011683,4.028839815425181,0.6472217695942643
8-BIT,0.6437528395000836,0.01128093390984588,gemGrab,3721,0.23399100034614054,0.011441742756830292,4.377165075998586,0.6439944617514711
STU,0.6417392136100086,0.017309279914036697,gemGrab,5578.5,0.19531787927473032,0.017255684732263615,3.7890079180251512,0.6401767271058068
SANDY,0.6416289466540005,0.015456214002547177,gemGrab,5124,0.19674650954271808,0.015459620232359656,4.492721601247726,0.6563340591776611
SAM,0.6404924143346717,0.0066514730820594024,gemGrab,2134,0.24381412190706095,0.0065624672025156785,4.002147239263803,0.643934821967411
NITA,0.6361887445972373,0.011723859437210294,gemGrab,3909,0.19933938893476466,0.011990265211596992,4.320209530246705,0.6455821635012386
ROSA,0.6361181517191096,0.009687021520666524,gemGrab,3202,0.2111545585511422,0.009621915551304672,4.6311492568557675,0.6589833299032722
DRACO,0.6350339406273542,0.005901086491684127,gemGrab,1970,0.27987742594484166,0.005815922200901795,4.92590027700831,0.6707524685052775
HANK,0.6340613853885957,0.0053297191820944586,gemGrab,1807,0.21159527326440178,0.005362450568621743,4.705152312899586,0.6672821270310192
OTIS,0.6339184610744045,0.00516294821559322,gemGrab,1716,0.24599765716516986,0.005071357424756383,4.698933227973133,0.6700507614213198
CHARLIE,0.6314152366795583,0.006143593656356849,gemGrab,2107,0.17662508207485225,0.006031766776965225,5.195471195471195,0.6917268548916612
MEG,0.6314079550954734,0.005798323607746175,gemGrab,1960.9999999999998,0.2657487091222031,0.005752554985910696,4.888966237382527,0.6750430292598967
MELODIE,0.6312626568576561,0.009174365725300955,gemGrab,3028,0.22715461238631443,0.009144681213402958,4.376040297853701,0.6556951061065396
MAX,0.6312111822515647,0.011003218752954196,gemGrab,3553,0.17396768402154397,0.01102985585938815,4.24234135667396,0.6378815080789946
SHADE,0.6297647360992216,0.0064035274766812665,gemGrab,2203,0.24269455552137803,0.006437712998001953,5.531761006289308,0.6776376499538603
BO,0.6257878688019287,0.019417574212370732,gemGrab,6144.5,0.2382027082478457,0.0193032378666635,3.9147561483951647,0.6303344275748871
PAM,0.625409921964002,0.00786660989880386,gemGrab,2601,0.18702675416456335,0.00784565330608543,4.762477604299974,0.6564866229177183
BEA,0.624930500379883,0.012808260868475474,gemGrab,4064.0000000000005,0.2345698014468216,0.012865524868661545,3.911521025480694,0.6255194705248577
PENNY,0.6235235315221814,0.017608748833750035,gemGrab,5638,0.21345916189192227,0.01762598689486785,4.026631615041719,0.6334119761824514
JESSIE,0.6215401191354673,0.014767494600692422,gemGrab,4800,0.2103247953525218,0.014998227698205718,4.133306429916599,0.6337470293108001
AMBER,0.6212952199783661,0.007554632565468068,gemGrab,2436.5,0.21351564554299238,0.007530797456598408,4.517287590458322,0.6406784117801736
DOUG,0.619862453095033,0.0027916225502721183,gemGrab,964,0.28632175761871015,0.0027940981360137667,5.010791366906475,0.6832034018426648
MOE,0.6178730872296867,0.005864696229746597,gemGrab,1918,0.25294525294525294,0.005714930702009731,4.746835443037975,0.6645876645876646
LOU,0.6172488059053132,0.006218833301246533,gemGrab,2027,0.15978226064681397,0.006184244138037557,4.6000654022236755,0.64905539545309
CLANCY,0.6171789846308979,0.005852329688490372,gemGrab,1944,0.2715502555366269,0.005811961749964851,4.756569847856155,0.662350936967632
EVE,0.6171471207557039,0.003984367178546893,gemGrab,1380,0.2183734939759036,0.003944609133195906,5.298165137614679,0.6927710843373494
LOLA,0.6168901254997898,0.005228445958001902,gemGrab,1790,0.25910627112279383,0.005273340422540511,5.088347296268088,0.6721742395794217
BELLE,0.6162316394903863,0.006893318175689726,gemGrab,2217,0.1836676217765043,0.006910986884966722,4.146149358226371,0.635243553008596
MAISIE,0.6161791943424273,0.0058963574128098545,gemGrab,1950,0.2744901370779004,0.005922854376199274,4.55404947475432,0.6519558676028084
JUJU,0.6149379958274366,0.0051817226587240845,gemGrab,1741.9999999999998,0.21475473155658556,0.005126803737873594,5.1969399764613575,0.6728466589416763
BIBI,0.6133810525120998,0.012914310462231047,gemGrab,4048.9999999999995,0.20362197534621823,0.013012061553328461,3.77946414743689,0.6161923603713285
MICO,0.6133391816797794,0.0039576715283016215,gemGrab,1303,0.19138276553106212,0.003952530035069793,4.650153217568948,0.6528056112224448
JACKY,0.6125279704877578,0.0054790871383383725,gemGrab,1828,0.2390998593530239,0.005631761232333913,4.426781238811314,0.6427566807313643
PEARL,0.6103558986003585,0.0052789288749847665,gemGrab,1750,0.26694277108433734,0.0052594788442612075,4.916282642089094,0.6588855421686747
CORDELIUS,0.6098890110135669,0.008299533424349186,gemGrab,2576,0.223298619520465,0.008176350959320228,3.8935856475792576,0.6238798740615161
POCO,0.6090663712440267,0.017427790630625977,gemGrab,5508.5,0.1980319803198032,0.017709156364543666,3.957159090909091,0.6159566141115956
LARRY & LAWRIE,0.607693563994523,0.004027472732485892,gemGrab,1372,0.1939799331103679,0.004144611905511562,4.995622568093385,0.6555183946488294
KENJI,0.6075087568901479,0.012767236109241154,gemGrab,3971.9999999999995,0.23993759750390015,0.012693245252904497,3.830197628458498,0.6196567862714508
SQUEAK,0.60636122565877,0.014880472294998805,gemGrab,4631,0.20639147802929428,0.01487149326822352,4.049144718979093,0.6166444740346205
SURGE,0.6061944071606007,0.02048152237750468,gemGrab,6313,0.23582722715001928,0.020538898558989927,3.504309500489716,0.6086579251831855
LILY,0.6052836099450251,0.00901251300082896,gemGrab,2776,0.2501654533421575,0.008976362048582851,3.7842565597667637,0.6123979704390029
PIPER,0.6042753561405322,0.015069351705237271,gemGrab,4547,0.20285676844450268,0.015111100549908612,3.248737038021803,0.5958589961997117
GRIFF,0.6031286852735873,0.008229046503728146,gemGrab,2605,0.21251475796930341,0.008386254858978244,4.020697954271961,0.615112160566706
CROW,0.6019413603973767,0.015605700185762947,gemGrab,4792,0.14802174187839717,0.015665563681080727,3.530952992550732,0.6057388446466945
GROM,0.5982501058903612,0.006350609084078152,gemGrab,2075,0.24302788844621515,0.006461475703623615,4.527386541471048,0.6359178669935642
DARRYL,0.5980074042150781,0.008393429285397876,gemGrab,2637,0.17364990689013035,0.008507048612555025,3.809761904761905,0.6138268156424581
FANG,0.5977918379348082,0.013127970245770702,gemGrab,4020,0.23405217915849796,0.013130875081436772,3.533343553579641,0.6062434022017795
BONNIE,0.5970996325423827,0.0028708109760218203,gemGrab,957.0000000000001,0.21045576407506703,0.0029544963989599857,4.767282683093772,0.6414209115281502
COLETTE,0.5965642897489098,0.006541711161387525,gemGrab,2048,0.14804885314268693,0.0066476168976599675,4.015492102065614,0.6100685135537682
LEON,0.5959820945606136,0.01764398047136337,gemGrab,5407,0.21969781757134862,0.01769331456079589,3.4798364194024765,0.6051482932288752
R-T,0.5948549428528898,0.0022657016886642135,gemGrab,778.9999999999999,0.18086040386303776,0.002255476808589426,5.485333333333333,0.6839332748024582
BULL,0.5936879410678609,0.004309916968251849,gemGrab,1365,0.17428700769578995,0.0043743180598542954,3.9967592592592593,0.6179266636487099
CHUCK,0.5922934675082898,0.004242834984420286,gemGrab,1358,0.17597765363128492,0.004253524306277513,4.473908918406072,0.6322160148975792
GRAY,0.5922183924998512,0.005926741744577059,gemGrab,1849.9999999999998,0.20087336244541484,0.005895131219640668,4.246064339493498,0.6214309707759489
MORTIS,0.591523634071005,0.05465916653673523,gemGrab,16064.5,0.2950592018710715,0.054186889719263436,2.67159818027148,0.5870669492764216
BUZZ,0.5904566462626863,0.00920302394327905,gemGrab,2797.9999999999995,0.16330904414916417,0.009239732035889606,3.545813239807102,0.5996570938705529
SPIKE,0.5904021742420313,0.014362874612209621,gemGrab,4376,0.18048913786036344,0.014493270203745398,3.6079061321413604,0.5978958874163137
BYRON,0.5883200552750459,0.013050271479866395,gemGrab,3878.9999999999995,0.14730921252660384,0.013025923131607765,3.459426103054613,0.5896929157798723
BERRY,0.5879684689076775,0.005940928981199878,gemGrab,1906,0.13186813186813187,0.006126817599451873,4.309084924292297,0.6160310277957337
EMZ,0.586920474224259,0.01637318239626872,gemGrab,4971,0.1983853733824053,0.01667943912093831,3.645243902439024,0.5901697732399382
FRANK,0.5841836607634724,0.008855507582203095,gemGrab,2754.5,0.1713796058269066,0.00924369248682655,3.8264900662251655,0.5900814053127678
EL PRIMO,0.5834722169759372,0.0064889582865450095,gemGrab,2028,0.14269107817494914,0.006813955837011602,3.8213644524236985,0.5893635571054926
SHELLY,0.5832106835479693,0.006235976212165773,gemGrab,1861,0.14984615384615385,0.00643573277253348,3.4450047273873308,0.5726153846153846
ANGELO,0.5810328754087626,0.002734944539963956,gemGrab,868,0.16477272727272727,0.002788157459608351,4.419869470630892,0.6164772727272727
GALE,0.5798569819902482,0.004931152414570727,gemGrab,1539.0000000000002,0.172737955346651,0.005055515621008608,4.024028834601522,0.6028202115158637
WILLOW,0.577211102544317,0.0030407031345800794,gemGrab,929,0.10505836575875487,0.0030535076723835776,4.185676392572944,0.6024643320363164
KIT,0.5747869326891241,0.006092614186092186,gemGrab,1771.0000000000002,0.1323529411764706,0.006059489933523831,3.2863333333333333,0.5787581699346406
RICO,0.574695489041643,0.017775543445645647,gemGrab,5172,0.16040127880057325,0.01796262522450806,2.9700821054999436,0.5701686693859552
SPROUT,0.5726069746512343,0.002848324205974652,gemGrab,898,0.15405589638718473,0.0029049907622481896,4.465229485396383,0.6121336059986366
MANDY,0.571249460722043,0.010075278896244341,gemGrab,2946,0.20186516417330483,0.01019222048622456,3.2567647639739286,0.572372255682922
BARLEY,0.5700744407247438,0.00706105860336019,gemGrab,2134,0.1276133586749932,0.0072931704003817875,3.871830593480078,0.5794189519413522
BROCK,0.5663379497163414,0.010498602391674891,gemGrab,3002,0.1748148148148148,0.010693217529747938,2.898128898128898,0.5559259259259259
COLT,0.5659842723016982,0.013674178855749237,gemGrab,3915,0.14791637035983501,0.013922965268825508,2.886244921648288,0.5568197980372636
NANI,0.564351348924161,0.0034049840802653315,gemGrab,1049,0.1470095025153717,0.003542623363096122,4.059598853868195,0.5863610955841252
TICK,0.5588362693690858,0.012749974971350058,gemGrab,3661,0.1316552250190694,0.012980377945832913,2.96011839850444,0.5585049580472922
EDGAR,0.5518069823376779,0.01989038751822055,gemGrab,5604.999999999999,0.18968674698795182,0.02054483923539534,2.7501239464551315,0.5402409638554216
DYNAMIKE,0.5419905349424011,0.015813637783864732,gemGrab,4362.5,0.1666052340582381,0.016117055087892306,2.651414204902577,0.5359995085391326
