Brawler,Adjusted Win Rate,Use Rate,Mode,Wins Recorded,Star Player Rate,metric.pickRate,metric.trophyChange,Win Rate
FINX,0.7682345470851043,0.014104331238969795,brawlBall,48285,0.3336813027976745,0.013855270214039515,7.586034747822062,0.7754633347252112
OLLIE,0.7660279687264181,0.01923954668621776,brawlBall,64399.5,0.29299453642580325,0.018775353079529954,6.701492176644717,0.7632352418313048
LUMI,0.7575849508385645,0.06125815668732324,brawlBall,205127,0.40684261974584557,0.06032336232735429,7.123469900429342,0.7566609491137793
CHARLIE,0.7122138780269445,0.004815535606818998,brawlBall,15017,0.19160005675637326,0.004704685994530521,5.593249150072851,0.7102587144681455
MEEPLE,0.7036871346457121,0.01092347583639817,brawlBall,34180,0.24567502690174656,0.0107529322234164,6.038691110637391,0.7073089975995365
JUJU,0.6951148122241427,0.003896718966653152,brawlBall,11990,0.2594831059690324,0.003865795288415965,5.724080565622957,0.6901513843320094
LOLA,0.6940271226457764,0.0034103225260342317,brawlBall,10521,0.23003300330033002,0.0033711390444656577,5.438616753855561,0.6944554455445544
BUSTER,0.6923569786141033,0.006906266331214596,brawlBall,21347.5,0.2762337110944185,0.00681326114867947,5.163361535631877,0.6971978183480845
MEG,0.6893869493390349,0.0054420245943234856,brawlBall,16624,0.25421354102278815,0.005399830441719347,5.068887945670628,0.6850455350888037
ASH,0.6891595515233002,0.005537069714471997,brawlBall,17212.5,0.28780960846902903,0.005507083842341952,5.4931404650391675,0.6954826457634652
TARA,0.6863640481181881,0.011693894482258065,brawlBall,35691.5,0.1996207550422341,0.01161741243382888,4.825291377582107,0.6836273439445306
DRACO,0.6833021197799625,0.004654023334608957,brawlBall,14432.500000000002,0.2650411196075602,0.004626804894493361,5.524480712166172,0.6941037849276199
BEA,0.6817512280450596,0.022090517889120486,brawlBall,66145.5,0.2638390752771914,0.02171458579493239,4.29619907601848,0.6778175148074519
JANET,0.6783716110837223,0.006024364536820716,brawlBall,17913.5,0.2439898856474318,0.005896044307670398,5.0459538913817115,0.6760576669056875
LOU,0.6772386247252722,0.00893391389537053,brawlBall,26733,0.13540588962628378,0.008818143181064657,4.874389102630758,0.6745817456912867
MR. P,0.6769231503523934,0.005252688680376847,brawlBall,15973,0.1669361014209138,0.005230494678495693,5.18287544983762,0.6795286309878329
PEARL,0.6764640277198591,0.004224602106142555,brawlBall,12789.5,0.23883751651254953,0.004211142337723602,5.357908482507209,0.6757992073976222
OTIS,0.6764025683434945,0.0050830647807114495,brawlBall,15283.5,0.23759102890586606,0.004980607606090747,5.051853212694621,0.6828173167135773
HANK,0.6755868087797634,0.011261406183804506,brawlBall,33905.5,0.2597545843099407,0.01129743237139049,4.832760155364946,0.6678123338126095
BONNIE,0.6741110236061962,0.0021914385305494303,brawlBall,6633,0.24720357941834453,0.00218823639361553,5.291605456453305,0.674496644295302
SHADE,0.6735343224583544,0.005961889028363307,brawlBall,18226,0.25528201700642383,0.005992616871716477,5.653862356861093,0.6767665515576845
R-T,0.6732393796128237,0.0020831115044189657,brawlBall,6427.5,0.18440860215053764,0.002069412086701691,5.655621038585567,0.6911290322580645
AMBER,0.6732290564797314,0.005680622209652212,brawlBall,17157,0.27057568453909675,0.005631693602401408,5.078789853007044,0.6779011418862855
SANDY,0.6728376050683433,0.0077667169700194015,brawlBall,23808,0.20180602388980967,0.007786774899143975,5.140947716275227,0.6803452020346346
MAISIE,0.6725601616520587,0.016499416930613447,brawlBall,49205,0.2909835506108798,0.016300514237777675,4.368138717313053,0.6716947648624667
ANGELO,0.6725557303650087,0.0009637697761091032,brawlBall,2685,0.12684701068424642,0.0009788541687527675,4.532216190700968,0.6103659922709707
EVE,0.6720152281709074,0.0016051619474111275,brawlBall,4789.5,0.16241105064880704,0.0015947824113323676,5.211936839055483,0.6682712431979908
SAM,0.6683042099986516,0.006569561764127635,brawlBall,19665,0.25566519224225925,0.006539787228834699,4.9181764233602125,0.6691051378019734
JACKY,0.667858546308422,0.007331274226693502,brawlBall,22443.5,0.266634767786118,0.007440760297550306,4.639302869811553,0.6711773677442507
