Brawler,Adjusted Win Rate,Use Rate,Mode,Wins Recorded,Star Player Rate,metric.pickRate,metric.trophyChange,Win Rate
FINX,0.7694235686228028,0.014867543504333176,brawlBall,55101,0.3247009426119792,0.014586381454026274,7.660686054101095,0.776365660180632
OLLIE,0.769338301112519,0.019798590166293515,brawlBall,71949.5,0.29793221061607333,0.019281900272170333,6.758780822813788,0.7668887230867619
LUMI,0.7683318651232911,0.0627999270366437,brawlBall,231097,0.3999182938697153,0.06187780059736486,7.2822481057690664,0.7675626662769572
BUSTER,0.7099078444733566,0.008765104231892886,brawlBall,29615,0.29600632093090073,0.008583754495496334,5.240714108604017,0.7090695781257482
MEEPLE,0.7082784458652064,0.01050676995369609,brawlBall,35864.5,0.22827341852780764,0.0103249211881613,6.125770423991727,0.7138918746765397
CHARLIE,0.7072676730787207,0.004077050919344922,brawlBall,13720.5,0.17505019821860682,0.003991817831873421,5.467456247025855,0.7064047778407043
LOLA,0.7054854478111446,0.0033836109047862624,brawlBall,11173.5,0.21207658321060383,0.00334915632951703,5.197701584896129,0.685659057437408
AMBER,0.7035077841176027,0.006084845388791412,brawlBall,20213,0.2689320056120179,0.00600591528089569,5.254447268106734,0.6916812100058173
OTIS,0.6991148914703692,0.005417511957178188,brawlBall,17831,0.22748133167392656,0.005284334041761283,5.221928559987186,0.6934894212818917
MEG,0.6990697520563955,0.005907871617970346,brawlBall,19550.5,0.2516156223658331,0.0058515696498532685,5.0996704212089385,0.6866570665917393
ROSA,0.698037827278451,0.0037692186910724397,brawlBall,12545,0.23526543878656556,0.0037939019294848044,5.341474294635887,0.6795774647887324
SANDY,0.6930927028200229,0.008951156757642957,brawlBall,29819,0.2101819857175766,0.008921629618577212,5.135579974423341,0.6869154572679106
BONNIE,0.6924279752500577,0.001836124129722566,brawlBall,6035,0.2321487877781468,0.0018564634956140973,5.298257601639905,0.6681058341636222
BEA,0.6917390226292386,0.021041570593603277,brawlBall,68782,0.24729149785420607,0.02054441054047072,4.3855684531159955,0.688074587597411
DOUG,0.6900789267965081,0.0029843376123519305,brawlBall,10245,0.31980630200518345,0.0030133364079147455,5.60293395100723,0.6987450552448506
JACKY,0.6897694993842336,0.010071507184269978,brawlBall,34131.5,0.3040933311803649,0.010182290205546866,4.92998174879708,0.688912885515905
ASH,0.6887099455193455,0.007173669189056724,brawlBall,24017.999999999996,0.30328294484191093,0.007124150405398768,5.305853427335743,0.6928802215555042
TARA,0.6876158295775958,0.013636423521648356,brawlBall,45295.5,0.2122028019896865,0.013510689000130095,4.893057311913571,0.689020216309953
DRACO,0.686718672240098,0.005256975664507952,brawlBall,17545,0.27332255137864386,0.005210141268384034,5.505388105655485,0.6920831525383614
JUJU,0.6833861516280716,0.003683081058007732,brawlBall,12391,0.24737874964956547,0.0036654518370726696,5.842594205422981,0.6947574992991309
LOU,0.6828737736914667,0.00941956900820535,brawlBall,30679,0.12898142188089584,0.009259299221510232,4.966407021897475,0.6809535436041995
MAISIE,0.6819604275521134,0.017057070984875262,brawlBall,55221.5,0.29152409335639035,0.016757496296013134,4.4298990203845525,0.6772569508321375
SHADE,0.6779894706781131,0.006148263055012111,brawlBall,20731,0.27146347906485274,0.006223972157774529,5.779272071090531,0.6845528992207106
SAM,0.6758440734038231,0.0068385156661811925,brawlBall,22193,0.2637429020176392,0.006804361055329518,4.865499969080453,0.670321372477951
JANET,0.6746638537905084,0.00697627611527117,brawlBall,22431,0.2230241898952073,0.006805388656068815,5.004762800025067,0.6774076646634253
HANK,0.6745140322805221,0.010863436020027963,brawlBall,35561,0.2593531665539779,0.010942714752626701,4.872618125484121,0.6678874614980091
R-T,0.6735641324150682,0.0019583848580613924,brawlBall,6609,0.20696569920844327,0.0019473034009679588,5.767312717770035,0.6975197889182058
PAM,0.6731491175073446,0.0033159247418007077,brawlBall,10751.5,0.1642848266434696,0.003307641259649428,5.205716482953089,0.6680439915496458
