Brawler,Adjusted Win Rate,Use Rate,Mode,Wins Recorded,Star Player Rate,metric.pickRate,metric.trophyChange,Win Rate
MR. P,0.7148367386342778,0.028621345823617795,bounty,66624,0.13864180636332535,0.02796353165150341,1.7036543078154174,0.7122819021553198
ASH,0.6897790161953739,0.0003524596516083492,bounty,693,0.16872427983539096,0.00036323651809545674,3.5073313782991202,0.5703703703703704
CHUCK,0.6888376461317037,0.00044857855188165787,bounty,821.9999999999999,0.08614976805831677,0.00045113078667164135,2.7605956471935853,0.5447316103379721
OLLIE,0.6751501903510467,0.005387038759925219,bounty,11491,0.10664596987466943,0.005200111930660391,2.822477650063857,0.6606301023341382
DOUG,0.6703449733450001,0.0003330660577071077,bounty,600,0.1155516941789748,0.00034410307187479074,1.876602564102564,0.5212858384013901
CHARLIE,0.6692680329773568,0.0006855399196791874,bounty,1216,0.05258545135845749,0.0006822269418056234,3.4057815845824413,0.5328659070990359
DRACO,0.6686241973412761,0.00024345195143144938,bounty,475.99999999999994,0.1257413997627521,0.0002520233619378354,3.757575757575758,0.564650059311981
GROM,0.6681301717092961,0.032271309721122965,bounty,71710,0.36083384449525086,0.032167508538300374,1.9479472019343833,0.6664622018996635
BUSTER,0.667363036082713,0.0013425027978962779,bounty,2631,0.14553249097472923,0.001324991150781123,2.0084848484848483,0.5936371841155235
PAM,0.6661001046856556,0.0004959701149229773,bounty,987.0000000000001,0.07130434782608695,0.0005157061676663892,3.4360975609756097,0.5721739130434783
RUFFS,0.6620157539035877,0.0007378837944805967,bounty,1415,0.10374288039056143,0.0007348439189124549,3.326231691078562,0.5756712774613507
ROSA,0.661957088799707,0.00035745814705056335,bounty,671,0.07808764940239044,0.00037519492198337303,3.377551020408163,0.5346613545816733
CLANCY,0.6612595789114663,0.00024217657128663424,bounty,451,0.1324582338902148,0.0002505285614518459,2.923404255319149,0.5381861575178998
MOE,0.6545096526062941,0.0007402711355873258,bounty,1424,0.1394517282479142,0.0007524825646471314,2.6871868289191125,0.5657528804131903
BONNIE,0.6462138780622287,0.001870424915667353,bounty,3817,0.17791606829423967,0.001873582929139282,3.2549603174603177,0.6090633476942716
FINX,0.643943110038874,0.0021823708202799597,bounty,4523,0.1732726298875201,0.002232634005873968,4.107412339103417,0.6056507766470273
LOLA,0.6431593313545451,0.0017172762731524926,bounty,3361,0.145096673053475,0.001716329918013183,2.7575,0.5854380769900714
SAM,0.6422729172638117,0.0009263771641842191,bounty,1786,0.13309926587934887,0.000936641984521042,2.135150482680295,0.5700606447494414
NANI,0.6418528498746378,0.044921414592541516,bounty,93892,0.21946681931553338,0.04387000258301524,1.9535373257268374,0.6398440800861376
MANDY,0.6363863338510775,0.0830586558838995,bounty,174262,0.2791336013793556,0.08201402242439897,1.5341981518766519,0.6352253299845807
BROCK,0.6286698561701524,0.06217986581736154,bounty,129395,0.20448840342324356,0.06169161189717686,1.5413498404266712,0.627053509987691
MEG,0.6266102376016282,0.0010211780532215211,bounty,2006.9999999999998,0.10462149135242416,0.0010544322628170174,1.981924198250729,0.5690388432095265
BULL,0.6252228175490004,0.0006162857120384468,bounty,1083,0.0792992162286768,0.0006484444508222598,2.0699172033118676,0.49930843706777317
CARL,0.6245603655428417,0.015408475022560906,bounty,31235,0.18138505031334637,0.01512229859656172,1.9946496285907225,0.6174999505762806
EVE,0.6243632228088946,0.003139886443988704,bounty,6071,0.10504324166747643,0.003076598360263659,2.3968661700488054,0.5899329511223399
PEARL,0.6242276217576233,0.006634630538465284,bounty,13119,0.17717537123560162,0.006462620421127151,1.994201297804777,0.6068834713419994
GRAY,0.6218875926529924,0.030855627102605383,bounty,61946,0.15915188143892928,0.029976429985936918,2.1679444961162364,0.6177981230489982
SPROUT,0.6196051893496247,0.010071314639329849,bounty,20085,0.1654196831551207,0.009869569688794497,2.9611547862852614,0.6083966922121589
MEEPLE,0.6193958558639885,0.007544502365176492,bounty,15124.999999999998,0.19401552124169932,0.007473404509753274,2.926652971163357,0.6050484038723097
MICO,0.6185513449792391,0.00588676396346399,bounty,12005,0.16956873861105487,0.005906255680241846,2.3116985376827897,0.6076634946345414
JANET,0.6179677900327084,0.005228880964195348,bounty,10148,0.16209417958467387,0.005110722861598217,2.4060850236176714,0.5936238666276689
R-T,0.615454549095326,0.007130813808844219,bounty,13698,0.0810071630128066,0.006886545838953783,2.678092587907918,0.5946602995441719
GUS,0.612524265962231,0.032189990914675004,bounty,64212.00000000001,0.14774052270852886,0.03153700169330999,1.9182873473103867,0.6087080169496346
ANGELO,0.6105430125231976,0.01989731932217048,bounty,39080,0.1369226015757763,0.019351687091620506,2.2391459074733095,0.6037386065193883
TARA,0.607514038411624,0.0023351677562924895,bounty,4905,0.10775656324582339,0.002505285614518459,1.9925685090571297,0.5853221957040573
JUJU,0.6062784316326075,0.008746901634462536,bounty,17080,0.14403778040141677,0.00860945287910532,2.172722788556396,0.5930967428293632
MELODIE,0.605783924580811,0.006134947966017706,bounty,11798,0.14737208839339042,0.0060067062729003435,1.9143709173530248,0.5871988851284093
PIPER,0.6022295721024774,0.1023953266206275,bounty,204483,0.23957442179750638,0.1016909781017708,1.6038924270461803,0.6011571399592531
BO,0.5996418246717804,0.0077421933928047,bounty,15583.000000000002,0.1535300991367937,0.00793111241856327,1.9966407524714465,0.5873949263070603
LEON,0.5994196748275099,0.0336866832642294,bounty,67987,0.13577733710053877,0.03407128643725665,1.821039168665068,0.5965551129284172
MORTIS,0.5992065094775145,0.01834057397549086,bounty,36554,0.2301965745426236,0.01843268375283414,1.7412094395280235,0.5928701180744778
OTIS,0.5982289193368557,0.0010547606953076973,bounty,1867,0.12745098039215685,0.0010672875469965274,2.5153333333333334,0.5229691876750701
GALE,0.598125648815304,0.0024319474384792675,bounty,5080,0.10033025851269788,0.00262516861349482,1.9786324786324787,0.5785218084500626
SQUEAK,0.5978681541332831,0.013707682771335829,bounty,27115.999999999996,0.15776098005995048,0.013763524954797234,2.393234899328859,0.5889917025066249
TICK,0.5975947859990915,0.02632450697089748,bounty,52898.00000000001,0.14753067708508752,0.026629272737709153,1.7923463674885283,0.5938724417051183
